url,titulo,entradilla,fecha,n_comentarios,categoria,n_words
https://www.ciperchile.cl/2015/02/11/hecha-le-ley-hecha-la-trampa-y-un-nuevo-negocio-para-el-hsbc/,"Hecha la ley, hecha la trampa y un nuevo negocio para el HSBC","En 2005, una nueva norma estableció que los países miembros de la Unión Europea y sus estados colaboradores compartirían la información financiera de sus residentes para así evitar la evasión de impuestos. En HSBC lo vieron no como un problema, sino como una oportunidad. Se aferraron de un vacío legal para empezar a vender un producto distinto: convertir a individuos en sociedades en paraísos fiscales Así protegió a miles de millonarios de todo el mundo que evadían impuestos y sortearon investigaciones judiciales que tenían en la mira tanto al banco como a sus clientes.",2015-02-11,0,Investigación,
https://www.ciperchile.cl/2020/05/25/las-zonas-oscuras-de-la-evaluacion-ambiental-que-autorizo-a-ciegas-el-megaproyecto-de-google-en-cerrillos/,Las zonas oscuras de la evaluación ambiental que autorizó “a ciegas” el megaproyecto de Google en Cerrillos,"El Data Center que levantará Google en Cerrillos requiere 169 litros/segundo para enfriar sus servidores. Aunque el gigante tecnológico compró derechos de agua por esa cantidad, no se sabe si esos títulos estaban en uso, por lo que podría generar sobreexplotación. Inicialmente, la Dirección General de Aguas exigió aclarar esto, pero en un vuelco inexplicable le dio luz verde. El proyecto fue aprobado “a ciegas”, porque no se ha establecido cuál será su impacto real en un acuífero ya declarado zona de prohibición para nuevas extracciones. Parte importante de los derechos que utilizará Google fueron vendidos por el empresario Isidoro Quiroga quien, tal como reveló CIPER en 2013, ha amasado parte de su fortuna participando activamente en el opaco mercado de aguas chileno.",2020-05-25,15,Investigación,1393.0
https://www.ciperchile.cl/2009/09/10/fundacion-de-pinera-rechaza-transparentar-sus-memorias-y-balances/,Fundación de Piñera rechaza transparentar sus memorias y balances,"Este iba a ser un reportaje sobre las entidades sin fines de lucro de los candidatos presidenciales Eduardo Frei y Sebastián Piñera. A través de la Ley de Transparencia, se obtuvo del Ministerio de Justicia las memorias y balances que ha presentado a esa cartera la Fundación Presidente Eduardo Frei. En cambio, la Fundación Futuro –que el abanderado opositor creó en 1993- rechazó que Justicia entregara los suyos, argumentando que la información es privada y que podría ser usada “de manera incorrecta e inescrupulosa”. La palabra final la tendrá el Consejo para la Transparencia. Por ahora es imposible acreditar si Futuro alguna vez cumplió con la obligación legal de entregar oportunamente a Justicia sus datos sobre contabilidad y administración. Asegura haberlo hecho, pero la cartera no encontró ninguno de esos papeles al momento de la petición de CIPER. De los pocos archivos públicos se concluye que la obtención de su personalidad jurídica se topó con la oposición del CDE, que estimó que la dependencia del empresario le restaba autonomía.",2009-09-10,20,Investigación,
https://www.ciperchile.cl/2015/02/04/la-huella-de-los-cambios-que-sufrio-en-el-congreso-la-reforma-educacional/,La huella de los cambios que sufrió en el Congreso la reforma educacional,"La Moneda puso la última semana de enero como límite para aprobar el primer proyecto de la reforma educacional. Lo consiguió y lo celebró. Pero la ley que busca poner fin al lucro, selección y copago, sufrió importantes cambios durante su tramitación. CIPER analizó las indicaciones que modificaron aspectos cruciales. Algunas pueden reabrir la puerta a negocios entre sostenedores y sociedades relacionadas, en especial la que presentaron los senadores Zaldívar, Walker y Pizarro. El fin real del lucro dependerá de las facultades y recursos para fiscalizar el uso de las subvenciones.",2015-02-04,5,Investigación,
https://www.ciperchile.cl/2012/02/27/los-edificios-danados-que-aun-penan-en-santiago-200-familias-sin-casa-y-en-litigio-con-inmobiliarias/,Los edificios dañados que aún penan en Santiago: 200 familias sin casa y en litigio con inmobiliarias,"En marzo de 2010, CIPER contabilizó 24 edificios dañados por el terremoto en Santiago e identificó a las inmobiliarias que se negaban a responder. Dos años después, la mayoría de ellos ha sido reparados y sus dueños han podido dejar el terremoto atrás. No ocurre lo mismo con cerca de 200 familias que permanecen sin hogar. Atrapadas por inmobiliarias y abogados, ven pasar el tiempo con angustia; algunos siguen pagando dividendos por lo que hoy son escombros; otros incluso han sido multados por ser dueños de edificios que no han sido reparados y que probablemente no puedan nunca reparar.",2012-02-27,7,Investigación,
https://www.ciperchile.cl/2008/09/03/administrador-de-vitacura-fue-socio-de-empresa-que-puede-hundir-a-pedro-valdivia/,Administrador de Vitacura fue socio de empresa que puede hundir a Pedro Valdivia,"Aldo Sabat, mano derecha del alcalde Torrealba y hermano del jefe comunal de Ñuñoa, estaba al tanto de los vínculos entre el jefe de seguridad de Vitacura y la empresa de guardias SyP. De hecho, aunque Pedro Valdivia niega haber operado para SyP después del 2000, Sabat dice que el coronel (r) lo convenció de asociarse con esa empresa en 2004 para formar una compañía de cámaras de vigilancia y en la que ambos compartieron directorio.",2008-09-03,33,Investigación,
https://www.ciperchile.cl/2015/05/05/deportes-la-pintana-dinero-municipal-financio-club-de-futbol-de-sociedad-anonima/,Deportes La Pintana: Dinero municipal financió club de fútbol de sociedad anónima,"El club Deportes La Pintana juega desde 2014 en la Segunda División Profesional. Si llega a ascender a Primera B, accederá a las millonarias utilidades que reparte el Canal del Fútbol. El negocio fue impulsado por el alcalde de La Pintana, Jaime Pavez, quien entregó a la sociedad anónima Santiago Sur la administración del equipo municipal, que hasta 2013 compitió a nivel amateur. La Contraloría determinó que se usaron fondos municipales para financiar el nuevo equipo profesional, pidió la restitución de una parte del dinero e inició un sumario.",2015-05-05,8,Investigación,
https://www.ciperchile.cl/2010/10/06/las-cuentas-pendientes-en-la-alta-jefatura-del-frente-por-el-crimen-de-guzman/,Las cuentas pendientes en la alta jefatura del Frente por el crimen de Guzmán,"Desde una cárcel de Brasil, Ramiro (Mauricio Hernández) dio una entrevista televisiva con la que activó una bomba de tiempo: el asesinato de Jaime Guzmán fue una decisión colectiva de la jefatura del FPMR –aseguró–, y de ella participó Enrique Villanueva. Entonces, éste fue detenido y se agilizó la extradición de Galvarino Apablaza, ex líder del FPMR, finalmente rechazada por Argentina. No es primera vez que dice algo así. Según consta en el proceso del caso, al que tuvo acceso CIPER, al ser detenido en 1993, éste declaró que “por decisión de la Dirección Nacional (del FPMR) fue ajusticiada la rata Guzmán”. El juez Mario Carroza debe desentrañar ahora una maraña de acusaciones originadas en rencillas que se arrastran desde los años en que la jefatura del grupo fue copándose de oficiales formados en Cuba sin mayor experiencia en la guerra subversiva contra Pinochet. Una trama con otros antecedentes desconocidos que aquí se relatan. Y en el telón de fondo, otra bomba: la posible infiltración del FPMR por el Ejército.",2010-10-06,15,Investigación,
https://www.ciperchile.cl/2011/02/27/con-seguros-de-damnificados-se-repara-la-mayoria-de-los-24-edificios-danados-por-el-terremoto-en-santiago/,Con seguros de damnificados se repara la mayoría de los 24 edificios dañados por el terremoto en Santiago,"Hace un año CIPER catastró los edificios que tuvieron daños serios por el terremoto y cómo las inmobiliarias se negaban a pagar las reparaciones. Tras la presión ejercida por los propietarios, las empresas comenzaron a actuar, pero la mayoría los restauró con los seguros de los damnificados y sin poner un peso. Aunque muchas comunidades han vuelto a vivir a sus hogares, aún hay pequeños grupos que no aceptan que la reparación se haya hecho con su dinero y esperan que la justicia actúe. En tres comunidades las inmobiliarias aún no dan respuesta a las demandas de los vecinos.",2011-02-27,4,Investigación,
https://www.ciperchile.cl/2011/10/20/cables-de-wikileaks-mencionan-polemicos-%e2%80%9ctestigos-reservados%e2%80%9d-en-procesos-de-colonia-dignidad/,Cables de Wikileaks mencionan polémicos “testigos reservados” en procesos de Colonia Dignidad,"Recientemente publicados por Wikileaks, dos cables apuntarían a la existencia de “testigos reservados” en la investigación sobre los delitos ocurridos en Colonia Dignidad. Estos cables –que recrean una reunión entre el juez Jorge Zepeda y el cónsul general de la embajada norteamericana a fines de 2005– vigorizan el rumor que desde hace años ha rondado la investigación acerca de que se intercambió información por impunidad para algunos colonos a objeto de romper el hermetismo del enclave alemán.",2011-10-20,4,Investigación,
https://www.ciperchile.cl/2018/10/31/las-desconocidas-jugadas-de-tianqi-para-tomar-el-control-mundial-del-litio-desde-chile/,Las desconocidas jugadas de Tianqi para tomar el control mundial del litio desde Chile,"La polémica compra del 24% de SQM es solo un eslabón en la carrera de Tianqi para asegurar su posición dominante en la industria mundial del litio. En la disputa por el control global de ese mercado, Chile emerge como su principal fuente de abastecimiento a futuro. A la explotación de litio en el Salar de Atacama vía SQM, Tianqi suma un segundo y desconocido depósito estratégico: el Proyecto Siete Salares, con cientos de toneladas de reservas. Allí la trasnacional es socia con un grupo de chilenos encabezado por los hermanos Vecchiola Trabucco, el ex seremi de Justicia de la dictadura, Alejandro Moreno, y el ex ministro y también ex presidente de Codelco, Juan Villarzú.",2018-10-31,12,Investigación,115.0
https://www.ciperchile.cl/2020/03/20/minsal-paga-12-568-millones-por-ventiladores-mecanicos-y-gobierno-acusa-manipulacion-de-precios/,Minsal paga $12.568 millones por ventiladores mecánicos y gobierno acusa manipulación de precios,"“Cuenta con stock para entrega inmediata”. Así justificó el Minsal la compra por trato directo, en medio de la crisis por el coronavirus, de 23 ventiladores mecánicos por $644 millones. Igual modelo fue ofrecido en 2017 y 2018 por el mismo proveedor a $10 millones menos cada unidad. La empresa dice que el dólar disparó el precio y que ahora traen una configuración distinta. En total son 872 los respiradores comprados por el Minsal a tres proveedores solo en la última semana, en medio de acusaciones del propio gobierno por manipulación de precios. El gasto alcanza los $12.568 millones y uno de los proveedores se lleva el 92%.",2020-03-20,25,Investigación,885.0
https://www.ciperchile.cl/2016/06/09/los-secretos-tributarios-que-revelan-las-reuniones-de-mossack-fonseca-con-bufetes-chilenos/,Los secretos tributarios que revelan las reuniones de Mossack Fonseca con bufetes chilenos,"Importantes estudios de abogados chilenos fueron intermediarios de muchas de las más de 200 sociedades en paraísos fiscales que Mossack Fonseca creó para clientes de este país. También figura la corredora de Bolsa de Tomás Serrano, condenado en 2015 por un fraude de $12 mil millones en el que utilizó una sociedad creada por Mossfon. Los informes de los ejecutivos del bufete panameño de sus reuniones con abogados chilenos revelan las figuras más apetecidas por sus clientes: absoluta confidencialidad del beneficiario, evitar el pago de impuesto a la herencia y no perder el control sobre los activos.",2016-06-09,0,Investigación,
